participantId,intervalStartTime,intervalEndTime,currentLocations
767,2022-03-01 17:35:00+00:00,2022-03-01 19:25:00+00:00,"['POINT (-1241.6483470328672 3722.01804223004)', 'POINT (-876.051978437585 3690.8112317410423)', 'POINT (-693.8208606292932 3944.1503514880137)', 'POINT (-465.18313288103695 4141.21679896011)', 'POINT (-229.87376049061015 4124.164798742354)', 'POINT (188.34375203000815 4100.384309591283)', 'POINT (251.96135794693666 4473.235034791681)', 'POINT (572.0697794742113 4377.874956253263)', 'POINT (629.181576159479 3962.932043802206)', 'POINT (615.6348336675222 3543.2776363326793)', 'POINT (636.5890889016681 3124.913122710093)', 'POINT (642.0995295731026 2705.2598999135657)', 'POINT (642.0060943469232 2285.88598523394)', 'POINT (597.6103028635491 1870.0881905317412)', 'POINT (446.3848718188902 1662.2814436628214)', 'POINT (26.58962848111956 1659.4025108760216)', 'POINT (-392.38474150123864 1662.1898386066646)', 'POINT (-807.0031609246126 1602.56435415204)', 'POINT (-1167.614814105056 1528.823150477182)', 'POINT (-1291.9446063271296 1215.5597408574542)', 'POINT (-1645.8361541706408 1133.5541480492848)', 'POINT (-1815.9327799338453 871.8325389264899)', 'POINT (-1926.7069969067843 797.610023697387)']"
768,2022-03-01 08:20:00+00:00,2022-03-01 08:30:00+00:00,"['POINT (-4002.9335312988205 6671.996711133368)', 'POINT (-3738.6287116642584 6730.676079805594)', 'POINT (-3487.5247938756265 6851.24650508591)']"
768,2022-03-01 17:15:00+00:00,2022-03-01 17:30:00+00:00,"['POINT (-3480.17040400516 6856.274228255146)', 'POINT (-3793.284776708127 6985.21070983558)', 'POINT (-4192.105697049267 6998.788925833674)', 'POINT (-4122.379445834429 6791.816996179428)']"
769,2022-03-01 07:10:00+00:00,2022-03-01 07:50:00+00:00,"['POINT (1471.614073384596 3419.399761740284)', 'POINT (1200.3024876077413 3650.538529759376)', 'POINT (780.8943888021324 3665.1490032526967)', 'POINT (624.0937213326744 3410.394106108194)', 'POINT (637.1112477094497 2991.8869612175567)', 'POINT (650.8363020064764 2572.347391074798)', 'POINT (732.0955027620245 2247.5286779086905)', 'POINT (783.1085462942315 1889.8729344160438)', 'POINT (852.6262322890902 1548.3399721995982)']"
769,2022-03-01 16:30:00+00:00,2022-03-01 17:10:00+00:00,"['POINT (864.9382009582821 1556.3972795892669)', 'POINT (779.7998235367279 1937.002372872434)', 'POINT (684.8713594387074 2246.428710731185)', 'POINT (647.1894539385132 2619.4518719091075)', 'POINT (633.5588667892827 3038.997282359476)', 'POINT (619.9908863778189 3457.422223064676)', 'POINT (828.1397209853629 3665.0481363003496)', 'POINT (1247.5312404910342 3649.282935641218)', 'POINT (1459.302104715404 3411.342454350615)']"
771,2022-03-01 07:40:00+00:00,2022-03-01 08:45:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-3794.8445326652495 5762.641663843371)', 'POINT (-3438.5789762346767 5860.614402051756)', 'POINT (-3019.63846401939 5872.724618621442)', 'POINT (-2600.020085334085 5859.905316519248)', 'POINT (-2181.6611167088854 5827.987469273434)', 'POINT (-1762.1926744183218 5816.124312003367)', 'POINT (-1343.5508839489412 5802.3443651741145)', 'POINT (-923.638485988182 5799.92712721528)', 'POINT (-858.4019586406032 5417.4908500611755)', 'POINT (-863.0803518701837 4997.572541139804)', 'POINT (-931.773137108193 4615.7857033784085)', 'POINT (-1188.7247511463847 4424.784888899259)', 'POINT (-1417.6539308440304 4448.428133826793)']"
771,2022-03-01 17:15:00+00:00,2022-03-01 18:35:00+00:00,"['POINT (-1403.8103454524935 4457.26433207949)', 'POINT (-1007.4941856296588 4440.501267894484)', 'POINT (-874.3587241615675 4760.122269430815)', 'POINT (-861.3862248984208 5179.6828008597595)', 'POINT (-872.8469949394655 5599.016801867879)', 'POINT (-1105.7493643676526 5800.87702885182)', 'POINT (-1525.554586621434 5798.853910184918)', 'POINT (-1943.7943208697263 5827.540723595802)', 'POINT (-2362.8623929926616 5843.900926517651)', 'POINT (-2782.092626591153 5863.825140800131)', 'POINT (-3201.63796157312 5877.562579712449)', 'POINT (-3620.2316506968727 5848.063979373385)', 'POINT (-3794.292926464274 5580.960648971902)', 'POINT (-3788.041439716343 5162.559376490956)', 'POINT (-4086.38542272327 5024.407353309152)', 'POINT (-4502.754907205764 5003.80790980015)', 'POINT (-4627.803505030236 5127.822403184233)']"
772,2022-03-01 17:30:00+00:00,2022-03-01 17:35:00+00:00,"['POINT (-4597.345294446435 4632.743040664964)', 'POINT (-4425.640030585615 4645.90369996585)']"
772,2022-03-01 08:25:00+00:00,2022-03-01 08:30:00+00:00,"['POINT (-4411.7126526365555 4644.449348411632)', 'POINT (-4611.272672395495 4634.197392219182)']"
773,2022-03-01 17:05:00+00:00,2022-03-01 17:40:00+00:00,"['POINT (-3136.1278958093117 6628.6729119697975)', 'POINT (-3255.641621427146 6240.453417100578)', 'POINT (-3358.0343658645857 5895.094488270512)', 'POINT (-3756.0293061533716 5835.343841044887)', 'POINT (-3779.3534077998243 5445.358253258046)', 'POINT (-3803.854018349055 5034.457382815626)', 'POINT (-4190.688378165378 5003.231962664244)', 'POINT (-4191.548429554687 4882.44988733869)']"
773,2022-03-01 08:05:00+00:00,2022-03-01 08:30:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-3794.8445326652495 5762.641663843371)', 'POINT (-3438.5789762346767 5860.614402051756)', 'POINT (-3338.6814380354535 6212.021181731047)', 'POINT (-3168.011994320031 6488.95392735602)', 'POINT (-3126.6558850776014 6619.730515466818)']"
774,2022-03-01 17:00:00+00:00,2022-03-01 17:10:00+00:00,"['POINT (-3448.9410759401935 6764.519625514673)', 'POINT (-3439.3616247811296 6415.236518652492)', 'POINT (-3364.558910561772 6434.46587870912)']"
774,2022-03-01 08:10:00+00:00,2022-03-01 08:20:00+00:00,"['POINT (-3373.332985264014 6448.96019624757)', 'POINT (-3519.3958794055566 6631.284164652264)', 'POINT (-3440.1670012379514 6750.025307976223)']"
775,2022-03-01 15:45:00+00:00,2022-03-01 15:50:00+00:00,"['POINT (-3796.1198513891923 6330.793189700022)', 'POINT (-3998.823088302957 6545.91170170113)']"
775,2022-03-01 06:55:00+00:00,2022-03-01 07:05:00+00:00,"['POINT (-3998.5977761677677 6552.870791611558)', 'POINT (-3761.812626091691 6356.225213364324)', 'POINT (-3796.3451635243814 6323.834099789594)']"
776,2022-03-01 07:45:00+00:00,2022-03-01 08:10:00+00:00,"['POINT (-1206.5527313280495 3302.6974923643133)', 'POINT (-1204.3182307560317 3671.3921011454195)', 'POINT (-876.9828780685127 3773.678342564129)', 'POINT (-881.9482833647149 4191.964793761593)', 'POINT (-888.7711511804138 4610.588940374788)', 'POINT (-908.1914666711806 4861.74678294854)']"
776,2022-03-01 16:40:00+00:00,2022-03-01 17:05:00+00:00,"['POINT (-911.019048928239 4853.786158585597)', 'POINT (-878.3408748727326 4473.325471571374)', 'POINT (-873.9004427053161 4054.7937598155168)', 'POINT (-922.3324296329196 3679.160360337694)', 'POINT (-1279.0538856363808 3620.532273185504)', 'POINT (-1203.725149070991 3310.658116727257)']"
777,2022-03-01 08:15:00+00:00,2022-03-01 08:35:00+00:00,"['POINT (-1223.284282151744 3932.790230938864)', 'POINT (-1617.9935485264305 3842.57758681121)', 'POINT (-1934.2466799558954 3697.390828617764)', 'POINT (-2109.6398933590526 3431.217539369955)', 'POINT (-2188.3224083975965 3337.2944155743166)']"
777,2022-03-01 17:05:00+00:00,2022-03-01 17:25:00+00:00,"['POINT (-2202.659451917056 3327.781752937518)', 'POINT (-1940.3596214779952 3546.931096275684)', 'POINT (-1767.5898723115808 3828.123372896122)', 'POINT (-1349.310341818676 3859.6998275725664)', 'POINT (-1208.9472386322848 3942.302893575663)']"
778,2022-03-01 06:50:00+00:00,2022-03-01 07:15:00+00:00,"['POINT (-3387.1360810753495 7420.454434171537)', 'POINT (-3670.5283244630355 7297.4098150315185)', 'POINT (-3728.530796766475 6950.045101594099)', 'POINT (-3527.46477694248 6728.467524294292)', 'POINT (-3424.5480011578525 6417.251583246142)', 'POINT (-3310.042853913377 6156.857228255167)']"
778,2022-03-01 15:55:00+00:00,2022-03-01 16:20:00+00:00,"['POINT (-3300.166421375523 6148.413135904235)', 'POINT (-3477.209721020438 6410.0881254835795)', 'POINT (-3531.5800195477195 6781.4543647714645)', 'POINT (-3728.3412099323305 7003.191278842108)', 'POINT (-3617.729426412631 7291.34182817148)', 'POINT (-3397.0125136132033 7428.898526522469)']"
779,2022-03-01 06:25:00+00:00,2022-03-01 07:25:00+00:00,"['POINT (1562.957383872136 3260.773730909349)', 'POINT (1351.5858478574573 3556.6212993035224)', 'POINT (1026.0585878706386 3661.389436156168)', 'POINT (926.1579076101292 4011.6840956886385)', 'POINT (610.0425003627018 4126.005481138671)', 'POINT (506.72844707690894 4476.091890994886)', 'POINT (192.68914125889287 4352.563990150116)', 'POINT (23.442032142665155 4100.516886040589)', 'POINT (-376.9465070048103 4158.4076015506525)', 'POINT (-734.5118062732 4260.404434913273)', 'POINT (-1074.8139555637938 4350.176108240853)', 'POINT (-1419.6548658436143 4426.096932671076)', 'POINT (-1412.1604095351931 4443.327065766173)']"
779,2022-03-01 15:55:00+00:00,2022-03-01 16:50:00+00:00,"['POINT (-1403.8103454524935 4457.26433207949)', 'POINT (-1080.345076404588 4351.78174096284)', 'POINT (-741.3644079145621 4260.729443962357)', 'POINT (-377.9518854318669 4165.193837204944)', 'POINT (16.58175460762537 4100.5361805839875)', 'POINT (192.03261105068114 4345.735173056444)', 'POINT (499.8683214418779 4476.042328824177)', 'POINT (608.5640409455483 4132.704580920657)', 'POINT (926.0756830779605 4018.5439075857303)', 'POINT (1019.2151103546056 3661.8696398886864)', 'POINT (1350.7665583246055 3563.4325065972803)', 'POINT (1554.6073197894364 3246.836464596033)']"
780,2022-03-01 08:10:00+00:00,2022-03-01 08:25:00+00:00,"['POINT (-3182.885940731813 7167.608699410916)', 'POINT (-3591.0080404634145 7288.1296742223785)', 'POINT (-3728.1318853880666 7030.104223372108)', 'POINT (-3465.428426358966 6843.334514427992)']"
780,2022-03-01 17:05:00+00:00,2022-03-01 17:20:00+00:00,"['POINT (-3455.755866902949 6846.648090702398)', 'POINT (-3727.953488475866 7053.040789264412)', 'POINT (-3568.2347304350506 7285.392114955028)', 'POINT (-3547.9040950189815 7159.286717013078)']"
781,2022-03-01 06:35:00+00:00,2022-03-01 08:00:00+00:00,"['POINT (-517.6567145846232 1675.8122265571778)', 'POINT (-67.09107092843972 1662.1437899943)', 'POINT (352.67053792606043 1664.4232077127406)', 'POINT (605.5569703713205 1776.6668923122156)', 'POINT (633.0295711083846 2192.6832042941296)', 'POINT (647.7912532440523 2611.678736498589)', 'POINT (634.1241798837816 3031.2227525610133)', 'POINT (620.4614406143572 3449.640039873251)', 'POINT (624.9910139990432 3869.2613082654384)', 'POINT (580.0752248211993 4284.46659545012)', 'POINT (345.42374842256095 4478.2735032546725)', 'POINT (188.80956091237616 4191.803018578759)', 'POINT (-136.9438699765086 4111.678137558971)', 'POINT (-476.7061582134729 4239.81842010124)', 'POINT (-895.694124612194 4259.2820124749)', 'POINT (-1314.8977138342218 4258.914433832734)', 'POINT (-1732.7242414197801 4221.524911822261)', 'POINT (-1994.8237629009163 4389.793246019357)']"
781,2022-03-01 16:30:00+00:00,2022-03-01 17:55:00+00:00,"['POINT (-1982.7850080737494 4381.550830536558)', 'POINT (-1629.6763448456454 4223.534418874667)', 'POINT (-1212.0503972911483 4265.874531451888)', 'POINT (-792.6729574094499 4263.162934737682)', 'POINT (-385.4796116131714 4216.005474328366)', 'POINT (-34.781477639773016 4100.040079814378)', 'POINT (187.09414034394683 4294.606896773143)', 'POINT (448.5032314379203 4476.315739563286)', 'POINT (598.3875106502903 4183.047579975934)', 'POINT (619.8128654764851 3766.289749077631)', 'POINT (633.5138915485109 3347.4391179299646)', 'POINT (639.904198929518 2928.3183499282945)', 'POINT (651.5733070201177 2508.7421886637576)', 'POINT (611.8958908641572 2091.9139870767467)', 'POINT (618.9148673324117 1674.4715014856229)', 'POINT (249.56711168597712 1664.4705578495443)', 'POINT (-169.9690869138467 1668.9027769588595)', 'POINT (-529.69546941179 1684.054642039977)']"
782,2022-03-01 07:00:00+00:00,2022-03-01 07:30:00+00:00,"['POINT (-4193.842844934759 5815.668581309632)', 'POINT (-3931.568472450008 5621.959394228478)', 'POINT (-3772.5798716963873 5899.852742941824)', 'POINT (-3760.351659816307 6314.482181638415)', 'POINT (-3738.33907538582 6732.564727552655)', 'POINT (-3892.174537792023 6979.091189356911)', 'POINT (-4007.9940903305965 6961.296258161568)']"
782,2022-03-01 16:10:00+00:00,2022-03-01 16:35:00+00:00,"['POINT (-4017.808180711095 6949.612770383012)', 'POINT (-3732.3479543311555 6794.922407852344)', 'POINT (-3762.543634954834 6377.111750364)', 'POINT (-3759.180311686381 5961.070851357163)', 'POINT (-3868.9477768885363 5619.710188900805)', 'POINT (-4184.028754554261 5827.352069088189)']"
783,2022-03-01 16:05:00+00:00,2022-03-01 16:35:00+00:00,"['POINT (-3209.738139187618 6557.838945386657)', 'POINT (-3585.224621535466 6594.8616622872505)', 'POINT (-4003.9781592426416 6596.882241160282)', 'POINT (-4163.446283806841 6899.165261103248)', 'POINT (-4198.904108415853 7314.440254886158)', 'POINT (-4384.130647816409 7553.974250281407)', 'POINT (-4326.018345568062 7592.440514065467)']"
783,2022-03-01 06:35:00+00:00,2022-03-01 07:00:00+00:00,"['POINT (-4312.897380018021 7602.587584324485)', 'POINT (-4199.132711016929 7338.411972854481)', 'POINT (-4169.807033485238 6922.278426835335)', 'POINT (-4027.7984294368116 6599.582287341141)', 'POINT (-3609.197415928019 6594.836157102922)', 'POINT (-3222.8591047376585 6547.691875127639)']"
784,2022-03-01 16:25:00+00:00,2022-03-01 16:45:00+00:00,"['POINT (-3267.606054814424 6452.56705940432)', 'POINT (-3519.3958794055566 6631.284164652264)', 'POINT (-3729.2911385020734 6852.532145142335)', 'POINT (-3732.421262950641 7272.259202592707)', 'POINT (-3776.299250645544 7455.392427675707)']"
784,2022-03-01 07:35:00+00:00,2022-03-01 07:55:00+00:00,"['POINT (-3787.2835058194933 7444.296955675183)', 'POINT (-3728.4323269941874 6991.4763199484505)', 'POINT (-3530.697235390831 6769.7723591075655)', 'POINT (-3465.601313953825 6411.667191528693)', 'POINT (-3256.621799640475 6463.662531404844)']"
785,2022-03-01 08:35:00+00:00,2022-03-01 08:40:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-3203.7390936527504 6634.017961709653)']"
785,2022-03-01 17:10:00+00:00,2022-03-01 17:20:00+00:00,"['POINT (-3210.355459657344 6648.152454626876)', 'POINT (-3426.9222566644175 6416.928618499013)', 'POINT (-3477.1099433716536 6446.837152627946)']"
786,2022-03-01 16:30:00+00:00,2022-03-01 17:15:00+00:00,"['POINT (1174.5599898893972 3684.5515693344405)', 'POINT (721.0044190877043 3665.2373873698753)', 'POINT (632.9566007241834 3351.1634919543726)', 'POINT (639.8351026153941 2932.0835538584865)', 'POINT (651.6132582541603 2512.507814619087)', 'POINT (612.830068397948 2095.562116360629)', 'POINT (618.3594444307147 1678.196154534812)', 'POINT (253.33294950857993 1664.4712139067242)', 'POINT (-166.20556027410896 1668.7708596796715)', 'POINT (-581.000579659035 1650.2349838242703)']"
786,2022-03-01 06:25:00+00:00,2022-03-01 07:10:00+00:00,"['POINT (-584.6593803564347 1653.1374091367215)', 'POINT (-159.49858325708706 1668.5158810534451)', 'POINT (260.0450747425966 1664.476761723819)', 'POINT (617.3694735175792 1684.8348764329419)', 'POINT (614.4951214293088 2102.064444347767)', 'POINT (651.6844662643546 2519.219565528414)', 'POINT (639.7119471945816 2938.794552561503)', 'POINT (631.9633004757499 3357.801716526201)', 'POINT (727.7165404162442 3665.227481789344)', 'POINT (1178.218790586797 3681.6491440219893)']"
787,2022-03-01 16:30:00+00:00,2022-03-01 17:50:00+00:00,"['POINT (-1398.3957137180148 4280.0291470642405)', 'POINT (-922.7939353236532 4258.0512640476545)', 'POINT (-503.70074083069215 4242.503004167761)', 'POINT (-163.81697324371325 4115.377166605534)', 'POINT (189.3629536230224 4164.680919862106)', 'POINT (318.30796396808853 4479.0789321508255)', 'POINT (577.6627575530858 4311.486856070041)', 'POINT (626.4690044633813 3896.3487597231797)', 'POINT (618.8241361292403 3476.7183285250694)', 'POINT (634.2272991301552 3058.3170698916106)', 'POINT (645.6972784679498 2638.7255431848725)', 'POINT (636.9068896705402 2219.5324292932933)', 'POINT (603.2061931815506 1803.6925898775362)', 'POINT (651.7014349511159 1386.6328658766781)', 'POINT (668.5758657388823 967.5087521002428)', 'POINT (395.0096264605326 835.7835274902803)', 'POINT (199.30074072700614 890.2474796102158)']"
787,2022-03-01 05:50:00+00:00,2022-03-01 07:10:00+00:00,"['POINT (210.1736674123727 875.8050257714918)', 'POINT (589.2652633968277 813.3461290461141)', 'POINT (656.0986310410901 1162.6794919003428)', 'POINT (631.6018425584938 1581.3927756578325)', 'POINT (599.7275186682584 1999.2250107508728)', 'POINT (649.1094303171434 2414.859191804328)', 'POINT (640.739590205855 2834.3860223380952)', 'POINT (640.8474351141331 3253.8400487121226)', 'POINT (616.4787559490421 3672.4035753269654)', 'POINT (617.7402392876514 4091.125983902826)', 'POINT (542.4463406613615 4476.349941128857)', 'POINT (196.09838047163396 4388.1197435519525)', 'POINT (59.16071660889225 4100.4164271737245)', 'POINT (-358.39921495058314 4137.090161446227)', 'POINT (-698.8330870741066 4258.712244529776)', 'POINT (-1118.2168423770024 4265.901019326102)', 'POINT (-1409.2686404033814 4294.471600902964)']"
788,2022-03-01 07:25:00+00:00,2022-03-01 07:45:00+00:00,"['POINT (-3765.991924163507 7453.379751992392)', 'POINT (-3728.4323269941874 6991.4763199484505)', 'POINT (-3530.697235390831 6769.7723591075655)', 'POINT (-3465.601313953825 6411.667191528693)', 'POINT (-3299.722889347878 6334.167037066307)']"
788,2022-03-01 16:25:00+00:00,2022-03-01 16:45:00+00:00,"['POINT (-3285.6340071544328 6326.229707307784)', 'POINT (-3477.209721020438 6410.0881254835795)', 'POINT (-3531.5800195477195 6781.4543647714645)', 'POINT (-3728.3412099323305 7003.191278842108)', 'POINT (-3780.0808063569525 7461.317081750914)']"
789,2022-03-01 15:35:00+00:00,2022-03-01 15:50:00+00:00,"['POINT (-3136.1278958093117 6628.6729119697975)', 'POINT (-3585.224621535466 6594.8616622872505)', 'POINT (-4003.9781592426416 6596.882241160282)', 'POINT (-4122.802148027972 6797.956288223226)']"
789,2022-03-01 06:50:00+00:00,2022-03-01 07:00:00+00:00,"['POINT (-4002.9335312988205 6671.996711133368)', 'POINT (-3614.317882261265 6594.830709325932)', 'POINT (-3143.904987873321 6629.784480844359)']"
790,2022-03-01 16:10:00+00:00,2022-03-01 16:35:00+00:00,"['POINT (-3313.211912858075 6185.8337275541235)', 'POINT (-3471.678753232827 6410.840490849467)', 'POINT (-3531.1594062191944 6775.888330030355)', 'POINT (-3728.3846237729326 6997.609543130896)', 'POINT (-3749.3075122872615 7411.263788455925)', 'POINT (-3891.647559435206 7446.7800038514315)']"
790,2022-03-01 07:05:00+00:00,2022-03-01 07:30:00+00:00,"['POINT (-3893.849676459249 7448.4341724081205)', 'POINT (-3727.6741183806794 7084.569813259866)', 'POINT (-3566.8619953251173 6831.713005889684)', 'POINT (-3518.62776178754 6443.472001849315)', 'POINT (-3337.8125154933455 6232.267408310463)', 'POINT (-3311.0097958340316 6184.1795589974345)']"
791,2022-03-01 15:55:00+00:00,2022-03-01 16:00:00+00:00,"['POINT (-3267.606054814424 6452.56705940432)', 'POINT (-3289.004520264399 6606.141169355152)']"
791,2022-03-01 07:20:00+00:00,2022-03-01 07:25:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-3270.5414988759794 6438.211406786094)']"
792,2022-03-01 07:50:00+00:00,2022-03-01 08:05:00+00:00,"['POINT (-4307.515858505396 6659.270436138345)', 'POINT (-3827.386941761472 6583.4119320021555)', 'POINT (-3407.9154765477033 6589.546478023473)', 'POINT (-3195.468058427843 6649.65660517988)']"
792,2022-03-01 16:35:00+00:00,2022-03-01 16:50:00+00:00,"['POINT (-3210.355459657344 6648.152454626876)', 'POINT (-3585.224621535466 6594.8616622872505)', 'POINT (-4003.9781592426416 6596.882241160282)', 'POINT (-4292.628457275895 6660.774586691349)']"
793,2022-03-01 15:55:00+00:00,2022-03-01 16:35:00+00:00,"['POINT (-3707.0822804277777 5086.911895550575)', 'POINT (-3789.361355723614 5531.094874391152)', 'POINT (-3762.124378343758 5947.250162545512)', 'POINT (-3762.049373735464 6362.989616192473)', 'POINT (-3733.5154366425304 6780.839938155439)', 'POINT (-3726.5520690068142 7200.644460241033)', 'POINT (-3517.006753363003 7366.346471056507)', 'POINT (-3352.6005673629134 7602.79256785764)', 'POINT (-3334.846201000356 7746.385602800074)']"
793,2022-03-01 06:40:00+00:00,2022-03-01 07:15:00+00:00,"['POINT (-3182.885940731813 7167.608699410916)', 'POINT (-3591.0080404634145 7288.1296742223785)', 'POINT (-3728.1318853880666 7030.104223372108)', 'POINT (-3756.8368775026856 6611.945057662033)', 'POINT (-3741.434856646964 6194.0271620276335)', 'POINT (-3793.06806312091 5779.755339063234)', 'POINT (-3775.559388516799 5361.198513895058)', 'POINT (-3717.3503676226032 5077.982640790586)']"
794,2022-03-01 08:30:00+00:00,2022-03-01 08:45:00+00:00,"['POINT (-4131.41409222454 7236.525633225643)', 'POINT (-4144.239218580868 6786.091440011666)', 'POINT (-3889.5432195246253 6583.812794544774)', 'POINT (-3692.7653665413295 6536.1593642453545)']"
794,2022-03-01 16:30:00+00:00,2022-03-01 16:35:00+00:00,"['POINT (-3699.8519673978653 6540.218682083818)', 'POINT (-3686.0847071529056 7045.6056134714845)']"
795,2022-03-01 16:00:00+00:00,2022-03-01 16:25:00+00:00,"['POINT (-3796.1198513891923 6330.793189700022)', 'POINT (-3773.8101287340605 5894.30772424013)', 'POINT (-3783.0232646183244 5477.2496268618415)', 'POINT (-3795.283278036446 5058.681515436297)', 'POINT (-4190.541609470368 5030.24596875429)', 'POINT (-4468.76529093504 4842.357854474624)']"
795,2022-03-01 06:55:00+00:00,2022-03-01 07:20:00+00:00,"['POINT (-4481.2224437813875 4834.3030347512395)', 'POINT (-4189.978291989253 5030.216804579473)', 'POINT (-3795.2772743198193 5059.245555407405)', 'POINT (-3783.0892059254306 5477.809831179603)', 'POINT (-3773.6879507341587 5894.858405336556)', 'POINT (-3783.6626985428447 6338.848009423406)']"
796,2022-03-01 17:05:00+00:00,2022-03-01 17:40:00+00:00,"['POINT (-3823.49246369498 5777.21975219098)', 'POINT (-3748.722151766093 6245.920647663952)', 'POINT (-3840.1074365535205 6583.022864646859)', 'POINT (-4140.25069683234 6736.697322119128)', 'POINT (-4200.463804547547 7149.733743597021)', 'POINT (-4389.815091457758 7389.239290653656)', 'POINT (-4553.056162342397 7123.424531968845)', 'POINT (-4465.5179970195 7053.175910801328)']"
796,2022-03-01 07:50:00+00:00,2022-03-01 08:20:00+00:00,"['POINT (-4463.741301356779 7068.071620530996)', 'POINT (-4399.957944085712 7389.079070351743)', 'POINT (-4200.46713771293 7159.877861048409)', 'POINT (-4140.99589150723 6746.813576898603)', 'POINT (-3850.2468129920444 6582.712743032897)', 'POINT (-3750.5363528823914 6255.90121900467)', 'POINT (-3825.2691593577006 5762.324042461312)']"
797,2022-03-01 16:05:00+00:00,2022-03-01 17:25:00+00:00,"['POINT (-3724.8780422091695 6559.417348100849)', 'POINT (-3688.577199119955 6214.838994296798)', 'POINT (-3271.065264382964 6238.734790636947)', 'POINT (-3035.094936718189 6085.805153644113)', 'POINT (-2805.602238621018 5863.87437305723)', 'POINT (-2386.1952309114513 5846.778939072419)', 'POINT (-1967.300626034686 5827.753502860467)', 'POINT (-1549.0444724263934 5799.818040093109)', 'POINT (-1129.253764836081 5801.374462495285)', 'POINT (-874.9630761294 5622.430680697582)', 'POINT (-861.1576117208359 5203.190832540868)', 'POINT (-871.5338578961827 4783.461601301985)', 'POINT (-870.2246849287043 4365.354195958854)', 'POINT (-864.8047759799751 3947.0111293847676)', 'POINT (-1030.4946935605833 3673.245654107328)', 'POINT (-1263.8585339745468 3513.2503862347303)', 'POINT (-1213.5049990750194 3378.128369851267)']"
797,2022-03-01 06:15:00+00:00,2022-03-01 07:30:00+00:00,"['POINT (-1219.3575332548498 3387.294219472372)', 'POINT (-1114.8663863252707 3671.9939504245813)', 'POINT (-869.7231276130269 3862.785660080253)', 'POINT (-875.8723686022183 4281.227840288772)', 'POINT (-881.2952356681141 4699.649919874958)', 'POINT (-861.8675354506887 5118.8133900271205)', 'POINT (-867.4141906731525 5538.388413527397)', 'POINT (-1044.88329925683 5800.399974398597)', 'POINT (-1464.7290163114817 5798.276192957166)', 'POINT (-1882.9373381292232 5826.219933422298)', 'POINT (-2302.473855890976 5836.251429190431)', 'POINT (-2721.231982717242 5862.765225373515)', 'POINT (-3030.2865125027265 6001.7725123652)', 'POINT (-3186.9524625667073 6245.278822036754)', 'POINT (-3604.6731367882876 6208.788951577807)', 'POINT (-3719.025508029339 6550.251498479744)']"
798,2022-03-01 17:35:00+00:00,2022-03-01 17:55:00+00:00,"['POINT (-3588.3242190090755 6798.416765323038)', 'POINT (-3793.284776708127 6985.21070983558)', 'POINT (-4126.569316774968 7094.428855178585)', 'POINT (-4269.319177936276 7380.261440478921)', 'POINT (-4530.863570531021 7424.274722411092)']"
798,2022-03-01 08:40:00+00:00,2022-03-01 08:55:00+00:00,"['POINT (-4131.41409222454 7236.525633225643)', 'POINT (-3963.2968064356787 6974.938751237639)', 'POINT (-3705.65611792763 6828.790681487746)', 'POINT (-3602.685165558807 6793.944683979548)']"
799,2022-03-01 07:15:00+00:00,2022-03-01 07:20:00+00:00,"['POINT (-4002.9335312988205 6671.996711133368)', 'POINT (-3719.336861282394 6689.160576241841)']"
799,2022-03-01 15:45:00+00:00,2022-03-01 15:50:00+00:00,"['POINT (-3717.4879855839513 6703.2047004256)', 'POINT (-3675.235655917732 6929.73487850449)']"
800,2022-03-01 17:30:00+00:00,2022-03-01 18:30:00+00:00,"['POINT (-1349.8842287593952 1610.4623628717086)', 'POINT (-861.4160498131074 1600.0388109644375)', 'POINT (-445.4549870522888 1649.7499946836786)', 'POINT (-27.9185055998244 1659.6554905012906)', 'POINT (391.9224982869697 1663.7482954401075)', 'POINT (602.1550563440303 1815.776978986897)', 'POINT (638.6406109220558 2231.5379096843335)', 'POINT (644.7609693895828 2650.819371119294)', 'POINT (634.6467265241713 3070.4398348179293)', 'POINT (618.0920246105336 3488.8262334438323)', 'POINT (859.6010138824163 3664.9803635093813)', 'POINT (1278.983459358459 3650.037920317975)', 'POINT (1403.4703470621855 3484.602905910564)']"
800,2022-03-01 07:20:00+00:00,2022-03-01 08:20:00+00:00,"['POINT (1407.6656151449383 3490.8932244227935)', 'POINT (1116.467827843134 3654.102449532274)', 'POINT (696.9576466409038 3665.271150755178)', 'POINT (636.4151134050339 3327.370980616448)', 'POINT (640.2763178414085 2908.0408053542283)', 'POINT (651.3581492374027 2488.462371268958)', 'POINT (606.8648681273435 2072.266949217071)', 'POINT (621.9061030942532 1654.4123440991589)', 'POINT (229.2861532777963 1664.4670246468406)', 'POINT (-190.23759842288032 1669.613218825599)', 'POINT (-604.7985841242302 1618.6031066845628)', 'POINT (-1023.9750342307079 1604.4723526925143)', 'POINT (-1354.079496842148 1604.1720443594788)']"
