participantId,intervalStartTime,intervalEndTime,currentLocations
841,2022-03-01 11:55:00+00:00,2022-03-01 12:00:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-3983.1719397138586 5507.17154320519)']"
841,2022-03-01 17:35:00+00:00,2022-03-01 17:40:00+00:00,"['POINT (-4002.9335312988205 6671.996711133368)', 'POINT (-3807.2611836590013 6380.453989150536)']"
842,2022-03-01 19:00:00+00:00,2022-03-01 19:15:00+00:00,"['POINT (-3182.885940731813 7167.608699410916)', 'POINT (-3591.0080404634145 7288.1296742223785)', 'POINT (-3892.2328585798195 7200.960690451125)', 'POINT (-4129.391502311383 7168.3154096091275)']"
842,2022-03-01 13:00:00+00:00,2022-03-01 13:05:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-3768.6463795968057 5182.806010875393)']"
843,2022-03-01 16:10:00+00:00,2022-03-01 16:15:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-3820.2730194635164 5794.6908318816895)']"
844,2022-03-01 17:40:00+00:00,2022-03-01 17:45:00+00:00,"['POINT (-4002.9335312988205 6671.996711133368)', 'POINT (-3791.307578689108 6367.667515622671)']"
844,2022-03-01 11:55:00+00:00,2022-03-01 12:00:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-3228.2608962873223 6115.930528776281)']"
845,2022-03-01 13:45:00+00:00,2022-03-01 13:50:00+00:00,"['POINT (1407.7107695149243 4010.4574815269225)', 'POINT (1539.9637268315137 4010.9259410759796)']"
846,2022-03-01 08:40:00+00:00,2022-03-01 08:45:00+00:00,"['POINT (-2126.1723943111892 4285.182228265561)', 'POINT (-1970.5503075764582 4374.780775711743)']"
846,2022-03-01 18:20:00+00:00,2022-03-01 18:35:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-4010.448171626687 5145.85654860726)', 'POINT (-4296.957747709195 5035.8057787267035)', 'POINT (-4573.863075949347 4808.255198603331)']"
847,2022-03-01 18:45:00+00:00,2022-03-01 18:55:00+00:00,"['POINT (-4131.41409222454 7236.525633225643)', 'POINT (-3962.601411086998 7416.595041276404)', 'POINT (-3665.4994343073313 7433.520512138324)']"
847,2022-03-01 13:30:00+00:00,2022-03-01 13:35:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-3245.328675773766 6121.295877974539)']"
848,2022-03-01 19:40:00+00:00,2022-03-01 19:45:00+00:00,"['POINT (-4131.41409222454 7236.525633225643)', 'POINT (-4135.811558220808 6904.144972265494)']"
848,2022-03-01 13:25:00+00:00,2022-03-01 13:30:00+00:00,"['POINT (-4002.9335312988205 6671.996711133368)', 'POINT (-3843.330724540088 6380.762505364361)']"
849,2022-03-01 20:50:00+00:00,2022-03-01 21:00:00+00:00,"['POINT (-4131.41409222454 7236.525633225643)', 'POINT (-4388.790597484053 7438.900167202743)', 'POINT (-4430.269408344377 7623.541660025129)']"
849,2022-03-01 10:25:00+00:00,2022-03-01 10:35:00+00:00,"['POINT (-4002.9335312988205 6671.996711133368)', 'POINT (-3764.3732853819874 6438.648509947896)', 'POINT (-3810.124280331229 6340.904387162214)']"
850,2022-03-01 18:45:00+00:00,2022-03-01 19:00:00+00:00,"['POINT (-820.9290279479601 4497.243308530136)', 'POINT (-485.3628417410773 4408.495089625616)', 'POINT (-452.16093775275687 3989.9925773844875)', 'POINT (-235.94149790941356 3872.6974739555535)']"
850,2022-03-01 09:05:00+00:00,2022-03-01 09:10:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-3829.3600564558274 5131.5497467723435)']"
851,2022-03-01 13:25:00+00:00,2022-03-01 13:30:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-3925.547415814433 5569.554962319642)']"
851,2022-03-01 20:10:00+00:00,2022-03-01 20:15:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-4050.4480968794396 5505.368957083411)']"
852,2022-03-01 09:05:00+00:00,2022-03-01 09:10:00+00:00,"['POINT (-1623.0740591441258 3872.0300113645017)', 'POINT (-1586.6487633003874 4155.242980457711)']"
853,2022-03-01 21:15:00+00:00,2022-03-01 21:50:00+00:00,"['POINT (-3182.885940731813 7167.608699410916)', 'POINT (-3591.0080404634145 7288.1296742223785)', 'POINT (-3728.1318853880666 7030.104223372108)', 'POINT (-3756.8368775026856 6611.945057662033)', 'POINT (-3741.434856646964 6194.0271620276335)', 'POINT (-3793.06806312091 5779.755339063234)', 'POINT (-4053.4589362734678 5619.29762458101)', 'POINT (-4215.474583220102 5752.058252352654)']"
853,2022-03-01 14:20:00+00:00,2022-03-01 14:25:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-3851.6386432484587 5493.319945599988)']"
854,2022-03-01 12:55:00+00:00,2022-03-01 13:00:00+00:00,"['POINT (-2126.1723943111892 4285.182228265561)', 'POINT (-2002.589191430016 4172.585357697067)']"
855,2022-03-01 14:15:00+00:00,2022-03-01 14:20:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-3566.876131035947 6702.20403237196)']"
855,2022-03-01 20:35:00+00:00,2022-03-01 21:20:00+00:00,"['POINT (-3182.885940731813 7167.608699410916)', 'POINT (-3591.0080404634145 7288.1296742223785)', 'POINT (-3728.1318853880666 7030.104223372108)', 'POINT (-3756.8368775026856 6611.945057662033)', 'POINT (-3741.434856646964 6194.0271620276335)', 'POINT (-3793.06806312091 5779.755339063234)', 'POINT (-3775.559388516799 5361.198513895058)', 'POINT (-3887.968735102565 5029.808628348397)', 'POINT (-4306.480370039885 5034.869270952049)', 'POINT (-4514.046012195604 4732.002287130245)']"
856,2022-03-01 20:05:00+00:00,2022-03-01 20:15:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-4147.508474265042 5603.351724756825)', 'POINT (-4192.106816543167 5818.202161286745)']"
856,2022-03-01 10:00:00+00:00,2022-03-01 10:05:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-3696.2610555013316 5409.410409306443)']"
857,2022-03-01 16:20:00+00:00,2022-03-01 16:25:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-3763.246122738002 5269.568448372772)']"
857,2022-03-01 08:10:00+00:00,2022-03-01 08:15:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-3763.246122738002 5269.568448372772)']"
858,2022-03-01 18:25:00+00:00,2022-03-01 18:30:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-3849.684858947064 5274.141406414394)']"
858,2022-03-01 12:50:00+00:00,2022-03-01 12:55:00+00:00,"['POINT (-4002.9335312988205 6671.996711133368)', 'POINT (-3724.9395758065775 6706.691111031454)']"
859,2022-03-01 09:00:00+00:00,2022-03-01 09:05:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-3109.236007236653 6638.11581341044)']"
859,2022-03-01 17:55:00+00:00,2022-03-01 18:00:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-4073.2360711579854 5384.400688043793)']"
860,2022-03-01 13:30:00+00:00,2022-03-01 13:35:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-3833.0071424746184 5804.291282438605)']"
860,2022-03-01 18:45:00+00:00,2022-03-01 18:50:00+00:00,"['POINT (-4131.41409222454 7236.525633225643)', 'POINT (-4254.36203547277 7164.3313663377985)']"
861,2022-03-01 13:50:00+00:00,2022-03-01 13:55:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-3226.43908502088 6145.201272081149)']"
861,2022-03-01 20:55:00+00:00,2022-03-01 21:05:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-3794.8445326652495 5762.641663843371)', 'POINT (-3908.392873616521 5959.082979939234)']"
862,2022-03-01 13:45:00+00:00,2022-03-01 13:50:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-3212.2673498597032 6556.49603928751)']"
862,2022-03-01 19:00:00+00:00,2022-03-01 19:10:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-3522.074467821355 6663.545600635845)', 'POINT (-3469.7860761295665 6694.908497035321)']"
863,2022-03-01 13:55:00+00:00,2022-03-01 14:00:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-4031.970699406911 5680.836164204302)']"
863,2022-03-01 19:20:00+00:00,2022-03-01 19:25:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-3217.497339901962 6474.566225288404)']"
864,2022-03-01 20:00:00+00:00,2022-03-01 20:15:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-4010.448171626687 5145.85654860726)', 'POINT (-4296.957747709195 5035.8057787267035)', 'POINT (-4623.771627995435 5124.999631442174)']"
864,2022-03-01 13:25:00+00:00,2022-03-01 13:30:00+00:00,"['POINT (-3182.885940731813 7167.608699410916)', 'POINT (-3307.2181140082275 7144.493328529262)']"
865,2022-03-01 11:40:00+00:00,2022-03-01 11:50:00+00:00,"['POINT (497.9967937001494 1624.515148185587)', 'POINT (21.75570206567331 1659.4249457825504)', 'POINT (-68.5133139457703 1496.2213086063541)']"
866,2022-03-01 12:35:00+00:00,2022-03-01 12:45:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-3522.074467821355 6663.545600635845)', 'POINT (-3625.2354846726407 6868.452084774919)']"
867,2022-03-01 10:15:00+00:00,2022-03-01 10:20:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-3834.1805921848068 5483.997361857737)']"
867,2022-03-01 20:35:00+00:00,2022-03-01 20:45:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-4010.448171626687 5145.85654860726)', 'POINT (-4239.279745841345 5072.514812630291)']"
868,2022-03-01 21:45:00+00:00,2022-03-01 21:55:00+00:00,"['POINT (-4002.9335312988205 6671.996711133368)', 'POINT (-3738.6287116642584 6730.676079805594)', 'POINT (-3658.925156039225 6934.457096146528)']"
868,2022-03-01 10:50:00+00:00,2022-03-01 10:55:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-3683.5354597128594 5397.55492278761)']"
869,2022-03-01 14:30:00+00:00,2022-03-01 14:35:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-3311.7516086618925 6147.591301306999)']"
870,2022-03-01 13:35:00+00:00,2022-03-01 13:40:00+00:00,"['POINT (-4002.9335312988205 6671.996711133368)', 'POINT (-3729.2921803301006 6710.7789785837795)']"
871,2022-03-01 11:20:00+00:00,2022-03-01 11:30:00+00:00,"['POINT (698.2411158717262 4392.416668183332)', 'POINT (958.92712940502 4425.060536987922)', 'POINT (920.1652216289825 4286.3451841335145)']"
872,2022-03-01 11:40:00+00:00,2022-03-01 11:45:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-3701.403618348477 5394.979421410418)']"
873,2022-03-01 12:10:00+00:00,2022-03-01 12:15:00+00:00,"['POINT (-2126.1723943111892 4285.182228265561)', 'POINT (-1889.0154450620562 4545.040871086306)']"
874,2022-03-01 16:05:00+00:00,2022-03-01 16:10:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-3859.17300247305 5577.61667854678)']"
875,2022-03-01 10:45:00+00:00,2022-03-01 10:50:00+00:00,"['POINT (-3182.885940731813 7167.608699410916)', 'POINT (-3249.345229964435 7214.831037646963)']"
875,2022-03-01 21:30:00+00:00,2022-03-01 21:35:00+00:00,"['POINT (-3182.885940731813 7167.608699410916)', 'POINT (-3249.345229964435 7214.831037646963)']"
876,2022-03-01 11:40:00+00:00,2022-03-01 11:45:00+00:00,"['POINT (1407.7107695149243 4010.4574815269225)', 'POINT (1504.7403954789993 4302.83574882121)']"
877,2022-03-01 22:00:00+00:00,2022-03-01 22:10:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-4010.448171626687 5145.85654860726)', 'POINT (-4196.480509607843 4895.394159486577)']"
877,2022-03-01 14:25:00+00:00,2022-03-01 14:45:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-4010.448171626687 5145.85654860726)', 'POINT (-4296.957747709195 5035.8057787267035)', 'POINT (-4556.270272910209 4833.550952708535)', 'POINT (-4511.367673482791 4635.614282390129)']"
878,2022-03-01 12:35:00+00:00,2022-03-01 12:40:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-3557.4562509130797 6715.939289910816)']"
878,2022-03-01 18:05:00+00:00,2022-03-01 18:10:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-3210.376101218989 6498.286529997625)']"
879,2022-03-01 22:55:00+00:00,2022-03-01 23:00:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-3212.85016060686 6494.14057911247)']"
879,2022-03-01 11:30:00+00:00,2022-03-01 11:35:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-3807.431489816998 5935.374605276695)']"
880,2022-03-01 13:05:00+00:00,2022-03-01 13:35:00+00:00,"['POINT (497.9967937001494 1624.515148185587)', 'POINT (21.75570206567331 1659.4249457825504)', 'POINT (-397.09115213460416 1661.086640136248)', 'POINT (-811.824901059456 1602.2205955346656)', 'POINT (-1229.208372616523 1579.6575513518549)', 'POINT (-1644.3741734145933 1589.334317315271)', 'POINT (-1844.2274317849538 1738.5268467090034)']"
881,2022-03-01 14:45:00+00:00,2022-03-01 14:55:00+00:00,"['POINT (-3182.885940731813 7167.608699410916)', 'POINT (-3349.1371016529415 7524.95449526654)', 'POINT (-3428.1149238222674 7837.263766178668)']"
882,2022-03-01 12:40:00+00:00,2022-03-01 12:45:00+00:00,"['POINT (-4002.9335312988205 6671.996711133368)', 'POINT (-3825.343017772006 6361.889320431363)']"
883,2022-03-01 13:15:00+00:00,2022-03-01 13:25:00+00:00,"['POINT (-1989.63526350385 3368.764837974986)', 'POINT (-2168.6823191398194 3214.1997724766597)', 'POINT (-2339.310665962687 2995.48442797056)']"
884,2022-03-01 12:20:00+00:00,2022-03-01 12:25:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-3204.034750731886 6524.070893517638)']"
884,2022-03-01 18:40:00+00:00,2022-03-01 19:25:00+00:00,"['POINT (-3182.885940731813 7167.608699410916)', 'POINT (-3591.0080404634145 7288.1296742223785)', 'POINT (-3728.1318853880666 7030.104223372108)', 'POINT (-3756.8368775026856 6611.945057662033)', 'POINT (-3741.434856646964 6194.0271620276335)', 'POINT (-3793.06806312091 5779.755339063234)', 'POINT (-3775.559388516799 5361.198513895058)', 'POINT (-3887.968735102565 5029.808628348397)', 'POINT (-4306.480370039885 5034.869270952049)', 'POINT (-4580.394387990906 4816.347830219906)']"
885,2022-03-01 19:30:00+00:00,2022-03-01 19:40:00+00:00,"['POINT (-4131.41409222454 7236.525633225643)', 'POINT (-4388.790597484053 7438.900167202743)', 'POINT (-4417.245015439658 7602.355415629922)']"
885,2022-03-01 09:10:00+00:00,2022-03-01 09:20:00+00:00,"['POINT (1407.7107695149243 4010.4574815269225)', 'POINT (1145.055027682096 3828.2363613621983)', 'POINT (1173.5799538520791 3673.476522401426)']"
886,2022-03-01 18:55:00+00:00,2022-03-01 19:05:00+00:00,"['POINT (-3182.885940731813 7167.608699410916)', 'POINT (-3591.0080404634145 7288.1296742223785)', 'POINT (-3684.4843188446143 7053.009974973157)']"
886,2022-03-01 13:40:00+00:00,2022-03-01 13:45:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-3733.85307541839 5920.220290515695)']"
887,2022-03-01 20:20:00+00:00,2022-03-01 20:25:00+00:00,"['POINT (-4131.41409222454 7236.525633225643)', 'POINT (-4247.834683966655 7149.969306704537)']"
887,2022-03-01 14:30:00+00:00,2022-03-01 14:35:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-3203.1417220356707 6633.680614282754)']"
888,2022-03-01 10:50:00+00:00,2022-03-01 10:55:00+00:00,"['POINT (-4002.9335312988205 6671.996711133368)', 'POINT (-3711.9958256175482 6550.243237376129)']"
889,2022-03-01 14:55:00+00:00,2022-03-01 15:10:00+00:00,"['POINT (497.9967937001494 1624.515148185587)', 'POINT (21.75570206567331 1659.4249457825504)', 'POINT (-397.09115213460416 1661.086640136248)', 'POINT (-874.9378821246627 1547.462954530551)']"
890,2022-03-01 15:45:00+00:00,2022-03-01 15:50:00+00:00,"['POINT (-4002.9335312988205 6671.996711133368)', 'POINT (-3730.471718917803 6558.051250534337)']"
891,2022-03-01 19:55:00+00:00,2022-03-01 20:10:00+00:00,"['POINT (-820.9290279479601 4497.243308530136)', 'POINT (-485.3628417410773 4408.495089625616)', 'POINT (-452.16093775275687 3989.9925773844875)', 'POINT (-232.59696795022123 3871.5347920242552)']"
891,2022-03-01 13:45:00+00:00,2022-03-01 13:50:00+00:00,"['POINT (-4002.9335312988205 6671.996711133368)', 'POINT (-3844.398132481632 6361.403166980218)']"
892,2022-03-01 12:20:00+00:00,2022-03-01 12:30:00+00:00,"['POINT (1407.7107695149243 4010.4574815269225)', 'POINT (1751.6446208675727 4087.792675610414)', 'POINT (1683.0059023982146 4248.325536496353)']"
893,2022-03-01 21:35:00+00:00,2022-03-01 21:40:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-3220.5785091161433 6488.354558949962)']"
893,2022-03-01 14:55:00+00:00,2022-03-01 15:00:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-3753.3804345117424 5917.572117737348)']"
894,2022-03-01 20:20:00+00:00,2022-03-01 20:25:00+00:00,"['POINT (-4002.9335312988205 6671.996711133368)', 'POINT (-3800.8435162428163 6374.351421969606)']"
894,2022-03-01 14:05:00+00:00,2022-03-01 14:10:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-3214.461804041242 6564.268294774187)']"
895,2022-03-01 08:35:00+00:00,2022-03-01 08:45:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-3255.641621427146 6240.453417100578)', 'POINT (-3590.2980794130995 6181.582187268418)']"
895,2022-03-01 17:05:00+00:00,2022-03-01 17:15:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-3255.641621427146 6240.453417100578)', 'POINT (-3590.2980794130995 6181.582187268418)']"
896,2022-03-01 16:40:00+00:00,2022-03-01 16:45:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-3915.552874139838 5557.924210813502)']"
897,2022-03-01 08:55:00+00:00,2022-03-01 09:00:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-3728.400786699155 5170.591567407134)']"
897,2022-03-01 17:55:00+00:00,2022-03-01 18:05:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-4010.448171626687 5145.85654860726)', 'POINT (-4309.593150341714 5071.57820509219)']"
898,2022-03-01 13:40:00+00:00,2022-03-01 13:45:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-3203.473547980378 6558.20929364731)']"
898,2022-03-01 19:15:00+00:00,2022-03-01 19:20:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-3203.473547980378 6488.0280363257525)']"
899,2022-03-01 09:45:00+00:00,2022-03-01 09:50:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-3266.0408739307 6458.416280051314)']"
900,2022-03-01 13:50:00+00:00,2022-03-01 13:55:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-3735.4294676440736 5907.404021998446)']"
900,2022-03-01 20:20:00+00:00,2022-03-01 20:25:00+00:00,"['POINT (-4002.9335312988205 6671.996711133368)', 'POINT (-3592.939147189611 6548.555511942826)']"
901,2022-03-01 22:50:00+00:00,2022-03-01 22:55:00+00:00,"['POINT (-4131.41409222454 7236.525633225643)', 'POINT (-3856.3064147702257 7044.116843257988)']"
901,2022-03-01 11:25:00+00:00,2022-03-01 11:30:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-3223.6326756405856 6203.786216463742)']"
902,2022-03-01 12:50:00+00:00,2022-03-01 13:00:00+00:00,"['POINT (497.9967937001494 1624.515148185587)', 'POINT (21.75570206567331 1659.4249457825504)', 'POINT (-92.50390134911156 1500.4488101290017)']"
903,2022-03-01 14:05:00+00:00,2022-03-01 14:15:00+00:00,"['POINT (497.9967937001494 1624.515148185587)', 'POINT (21.75570206567331 1659.4249457825504)', 'POINT (-81.13833697691345 1498.1062663886794)']"
903,2022-03-01 08:00:00+00:00,2022-03-01 08:10:00+00:00,"['POINT (497.9967937001494 1624.515148185587)', 'POINT (21.75570206567331 1659.4249457825504)', 'POINT (-81.13833697691345 1498.1062663886794)']"
904,2022-03-01 12:15:00+00:00,2022-03-01 12:35:00+00:00,"['POINT (1407.7107695149243 4010.4574815269225)', 'POINT (1769.403996939719 4069.050012911854)', 'POINT (2187.366673077496 4092.503681482765)', 'POINT (2203.6747213035105 4486.73430093518)', 'POINT (2127.116138274304 4838.059210015424)']"
905,2022-03-01 13:35:00+00:00,2022-03-01 13:55:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-4010.448171626687 5145.85654860726)', 'POINT (-4296.957747709195 5035.8057787267035)', 'POINT (-4556.270272910209 4833.550952708535)', 'POINT (-4601.4574968595225 4645.288401941674)']"
905,2022-03-01 19:30:00+00:00,2022-03-01 19:40:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-3794.8445326652495 5762.641663843371)', 'POINT (-3907.3062781938743 5980.382345050195)']"
906,2022-03-01 21:10:00+00:00,2022-03-01 21:30:00+00:00,"['POINT (698.2411158717262 4392.416668183332)', 'POINT (401.00364888735993 4632.191656083583)', 'POINT (53.71315310962717 4727.81027677455)', 'POINT (-230.4186780140786 4884.415495659691)', 'POINT (-247.18487494786902 5022.24961040422)']"
906,2022-03-01 14:00:00+00:00,2022-03-01 14:05:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-4010.9389031090454 5690.026433205856)']"
907,2022-03-01 16:05:00+00:00,2022-03-01 16:10:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-3208.8432529416896 6191.231133127642)']"
908,2022-03-01 22:20:00+00:00,2022-03-01 22:35:00+00:00,"['POINT (-820.9290279479601 4497.243308530136)', 'POINT (-485.3628417410773 4408.495089625616)', 'POINT (-452.16093775275687 3989.9925773844875)', 'POINT (-224.27128385376136 3878.9684433206935)']"
908,2022-03-01 15:05:00+00:00,2022-03-01 15:10:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-3971.448202338493 5155.295099027395)']"
909,2022-03-01 12:10:00+00:00,2022-03-01 12:15:00+00:00,"['POINT (-2126.1723943111892 4285.182228265561)', 'POINT (-1974.8840069322514 4044.7949286924627)']"
910,2022-03-01 18:20:00+00:00,2022-03-01 18:25:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-3221.330283700457 6476.813338949247)']"
910,2022-03-01 09:10:00+00:00,2022-03-01 09:15:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-3568.410433394548 6630.802375054001)']"
911,2022-03-01 11:45:00+00:00,2022-03-01 11:55:00+00:00,"['POINT (1407.7107695149243 4010.4574815269225)', 'POINT (1751.6446208675727 4087.792675610414)', 'POINT (1669.6804743879438 4227.716899881987)']"
912,2022-03-01 20:40:00+00:00,2022-03-01 21:00:00+00:00,"['POINT (698.2411158717262 4392.416668183332)', 'POINT (401.00364888735993 4632.191656083583)', 'POINT (53.71315310962717 4727.81027677455)', 'POINT (-230.4186780140786 4884.415495659691)', 'POINT (-255.50122003703174 5038.30880264298)']"
912,2022-03-01 13:50:00+00:00,2022-03-01 13:55:00+00:00,"['POINT (-3529.558386975454 4809.641127666926)', 'POINT (-3781.4168247410194 5011.643450532744)']"
913,2022-03-01 18:45:00+00:00,2022-03-01 18:55:00+00:00,"['POINT (-1176.8013302032396 5846.6471242364805)', 'POINT (-1502.1499471205514 5797.893279166081)', 'POINT (-1706.5355089438558 5704.95317591239)']"
913,2022-03-01 09:15:00+00:00,2022-03-01 09:25:00+00:00,"['POINT (1407.7107695149243 4010.4574815269225)', 'POINT (1769.403996939719 4069.050012911854)', 'POINT (2034.925846918406 4148.289813192065)']"
914,2022-03-01 08:25:00+00:00,2022-03-01 08:30:00+00:00,"['POINT (698.2411158717262 4392.416668183332)', 'POINT (814.2799524302352 4206.235581858619)']"
914,2022-03-01 17:10:00+00:00,2022-03-01 17:25:00+00:00,"['POINT (1407.7107695149243 4010.4574815269225)', 'POINT (1769.403996939719 4069.050012911854)', 'POINT (2187.366673077496 4092.503681482765)', 'POINT (2233.1240881346425 4571.347828587747)']"
915,2022-03-01 13:20:00+00:00,2022-03-01 13:25:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-3122.2532922137043 6630.513919254011)']"
916,2022-03-01 14:40:00+00:00,2022-03-01 14:45:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-3986.5977501994416 5143.111706033536)']"
916,2022-03-01 20:40:00+00:00,2022-03-01 20:55:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-4010.448171626687 5145.85654860726)', 'POINT (-4296.957747709195 5035.8057787267035)', 'POINT (-4504.9223128867225 5038.13663307764)']"
917,2022-03-01 11:55:00+00:00,2022-03-01 12:00:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-3287.9859105645796 6336.385399483458)']"
917,2022-03-01 18:05:00+00:00,2022-03-01 18:25:00+00:00,"['POINT (698.2411158717262 4392.416668183332)', 'POINT (401.00364888735993 4632.191656083583)', 'POINT (53.71315310962717 4727.81027677455)', 'POINT (-230.4186780140786 4884.415495659691)', 'POINT (-262.8093739415375 5036.306496355035)']"
918,2022-03-01 11:45:00+00:00,2022-03-01 12:00:00+00:00,"['POINT (698.2411158717262 4392.416668183332)', 'POINT (604.4333856450602 4151.421139320504)', 'POINT (618.6701169170694 3734.1107552804774)', 'POINT (665.4837382334836 3620.670154330548)']"
919,2022-03-01 12:45:00+00:00,2022-03-01 12:50:00+00:00,"['POINT (-1771.452216635636 4343.580176583138)', 'POINT (-1674.7922626517193 4191.382652809883)']"
920,2022-03-01 09:20:00+00:00,2022-03-01 09:25:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-3744.8949635682175 5155.224183250484)']"
920,2022-03-01 18:20:00+00:00,2022-03-01 18:30:00+00:00,"['POINT (-4002.9335312988205 6671.996711133368)', 'POINT (-3738.6287116642584 6730.676079805594)', 'POINT (-3676.849440437668 6936.563544171536)']"
921,2022-03-01 08:50:00+00:00,2022-03-01 08:55:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-3738.0765856076173 5250.560635786361)']"
922,2022-03-01 08:55:00+00:00,2022-03-01 09:00:00+00:00,"['POINT (-2126.1723943111892 4285.182228265561)', 'POINT (-1967.6596711364248 4241.3115940643465)']"
922,2022-03-01 17:50:00+00:00,2022-03-01 17:55:00+00:00,"['POINT (-1623.0740591441258 3872.0300113645017)', 'POINT (-1524.7911017510248 3802.3320158815945)']"
923,2022-03-01 17:15:00+00:00,2022-03-01 17:20:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-4018.2136287666676 5698.776493465109)']"
